sampleid	Name.2	Community	Species	replicate	BreakingBag	parent	Location	Experiment	Time0D_7D_4M
WYM02	NA	NA	NA	1	NA	WYM02	WythamWoods	0D	2
WYM03	NA	NA	NA	1	NA	WYM03	WythamWoods	0D	2
WYM04	NA	NA	NA	1	NA	WYM04	WythamWoods	0D	3
WYM05	NA	NA	NA	1	NA	WYM05	WythamWoods	0D	4
WYM06	NA	NA	NA	1	NA	WYM06	WythamWoods	0D	2
WYM07	NA	NA	NA	1	NA	WYM07	WythamWoods	0D	2
WYM08	NA	NA	NA	1	NA	WYM08	WythamWoods	0D	2
WYM09	NA	NA	NA	1	NA	WYM09	WythamWoods	0D	3
WYM10	NA	NA	NA	1	NA	WYM10	WythamWoods	0D	3
WYM11	NA	NA	NA	1	NA	WYM11	WythamWoods	0D	2
WYM12	NA	NA	NA	1	NA	WYM12	WythamWoods	0D	2
WYM13	NA	NA	NA	1	NA	WYM13	WythamWoods	0D	2
WYM14	NA	NA	NA	1	NA	WYM14	WythamWoods	0D	2
WYM15	NA	NA	NA	1	NA	WYM15	WythamWoods	0D	1
WYM16	NA	NA	NA	1	NA	WYM16	WythamWoods	0D	2
WYM17	NA	NA	NA	1	NA	WYM17	WythamWoods	0D	2
WYM18	NA	NA	NA	1	NA	WYM18	WythamWoods	0D	1
WYM19	NA	NA	NA	1	NA	WYM19	WythamWoods	0D	1
WYM20	NA	NA	NA	1	NA	WYM20	WythamWoods	0D	2
WYM21	NA	NA	NA	1	NA	WYM21	WythamWoods	0D	2
WYM23	NA	NA	NA	1	NA	WYM23	WythamWoods	0D	2
WYM24	NA	NA	NA	1	NA	WYM24	WythamWoods	0D	2
WYM25	NA	NA	NA	1	NA	WYM25	WythamWoods	0D	1
WYM26	NA	NA	NA	1	NA	WYM26	WythamWoods	0D	1
WYM27	NA	NA	NA	1	NA	WYM27	WythamWoods	0D	1
WYM28	NA	NA	NA	1	NA	WYM28	WythamWoods	0D	2
WYM29	NA	NA	NA	1	NA	WYM29	WythamWoods	0D	1
WYM30	NA	NA	NA	1	NA	WYM30	WythamWoods	0D	1
WYM31	NA	NA	NA	1	NA	WYM31	WythamWoods	0D	2
WYM32	NA	NA	NA	1	NA	WYM32	WythamWoods	0D	2
WYM33	NA	NA	NA	1	NA	WYM33	WythamWoods	0D	2
WYM34	NA	NA	NA	1	NA	WYM34	WythamWoods	0D	1
WYM35	NA	NA	NA	1	NA	WYM35	WythamWoods	0D	2
WYM36	NA	NA	NA	1	NA	WYM36	WythamWoods	0D	1
WYM37	NA	NA	NA	1	NA	WYM37	WythamWoods	0D	1
WYM38	NA	NA	NA	1	NA	WYM38	WythamWoods	0D	4
WYM39	NA	NA	NA	1	NA	WYM39	WythamWoods	0D	2
WYM40	NA	NA	NA	1	NA	WYM40	WythamWoods	0D	2
WYM41	NA	NA	NA	1	NA	WYM41	WythamWoods	0D	2
WYM42	NA	NA	NA	1	NA	WYM42	WythamWoods	0D	1
WYM43	NA	NA	NA	1	NA	WYM43	WythamWoods	0D	2
WYM44	NA	NA	NA	1	NA	WYM44	WythamWoods	0D	2
WYT01	NA	NA	NA	1	NA	WYT01	WythamWoods	0D	2
WYT02	NA	NA	NA	1	NA	WYT02	WythamWoods	0D	2
WYT03	NA	NA	NA	1	NA	WYT03	WythamWoods	0D	2
WYT04	NA	NA	NA	1	NA	WYT04	WythamWoods	0D	2
WYT05	NA	NA	NA	1	NA	WYT05	WythamWoods	0D	2
WYT06	NA	NA	NA	1	NA	WYT06	WythamWoods	0D	2
WYT07	NA	NA	NA	1	NA	WYT07	WythamWoods	0D	1
WYT08	NA	NA	NA	1	NA	WYT08	WythamWoods	0D	1
WYT09	NA	NA	NA	1	NA	WYT09	WythamWoods	0D	2
WYT10	NA	NA	NA	1	NA	WYT10	WythamWoods	0D	1
WYT100	NA	NA	NA	1	NA	WYT100	WythamWoods	0D	2
WYT101	NA	NA	NA	1	NA	WYT101	WythamWoods	0D	2
WYT103	NA	NA	NA	1	NA	WYT103	WythamWoods	0D	2
WYT105	NA	NA	NA	1	NA	WYT105	WythamWoods	0D	2
WYT106	NA	NA	NA	1	NA	WYT106	WythamWoods	0D	2
WYT107	NA	NA	NA	1	NA	WYT107	WythamWoods	0D	2
WYT108	NA	NA	NA	1	NA	WYT108	WythamWoods	0D	2
WYT109	NA	NA	NA	1	NA	WYT109	WythamWoods	0D	2
WYT110	NA	NA	NA	1	NA	WYT110	WythamWoods	0D	2
WYT111	NA	NA	NA	1	NA	WYT111	WythamWoods	0D	2
WYT114	NA	NA	NA	1	NA	WYT114	WythamWoods	0D	2
WYT116	NA	NA	NA	1	NA	WYT116	WythamWoods	0D	4
WYT13	NA	NA	NA	1	NA	WYT13	WythamWoods	0D	1
WYT14	NA	NA	NA	1	NA	WYT14	WythamWoods	0D	2
WYT15	NA	NA	NA	1	NA	WYT15	WythamWoods	0D	2
WYT16	NA	NA	NA	1	NA	WYT16	WythamWoods	0D	1
WYT17	NA	NA	NA	1	NA	WYT17	WythamWoods	0D	2
WYT19	NA	NA	NA	1	NA	WYT19	WythamWoods	0D	2
WYT20	NA	NA	NA	1	NA	WYT20	WythamWoods	0D	2
WYT21	NA	NA	NA	1	NA	WYT21	WythamWoods	0D	2
WYT22	NA	NA	NA	1	NA	WYT22	WythamWoods	0D	2
WYT23	NA	NA	NA	1	NA	WYT23	WythamWoods	0D	2
WYT24	NA	NA	NA	1	NA	WYT24	WythamWoods	0D	1
WYT25	NA	NA	NA	1	NA	WYT25	WythamWoods	0D	2
WYT26	NA	NA	NA	1	NA	WYT26	WythamWoods	0D	2
WYT27	NA	NA	NA	1	NA	WYT27	WythamWoods	0D	1
WYT28	NA	NA	NA	1	NA	WYT28	WythamWoods	0D	2
WYT29	NA	NA	NA	1	NA	WYT29	WythamWoods	0D	1
WYT30	NA	NA	NA	1	NA	WYT30	WythamWoods	0D	2
WYT31	NA	NA	NA	1	NA	WYT31	WythamWoods	0D	2
WYT32	NA	NA	NA	1	NA	WYT32	WythamWoods	0D	2
WYT33	NA	NA	NA	1	NA	WYT33	WythamWoods	0D	2
WYT34	NA	NA	NA	1	NA	WYT34	WythamWoods	0D	2
WYT36	NA	NA	NA	1	NA	WYT36	WythamWoods	0D	2
WYT37	NA	NA	NA	1	NA	WYT37	WythamWoods	0D	2
WYT38	NA	NA	NA	1	NA	WYT38	WythamWoods	0D	2
WYT39	NA	NA	NA	1	NA	WYT39	WythamWoods	0D	2
WYT40	NA	NA	NA	1	NA	WYT40	WythamWoods	0D	1
WYT41	NA	NA	NA	1	NA	WYT41	WythamWoods	0D	2
WYT42	NA	NA	NA	1	NA	WYT42	WythamWoods	0D	1
WYT43	NA	NA	NA	1	NA	WYT43	WythamWoods	0D	1
WYT44	NA	NA	NA	1	NA	WYT44	WythamWoods	0D	1
WYT45	NA	NA	NA	1	NA	WYT45	WythamWoods	0D	2
WYT46	NA	NA	NA	1	NA	WYT46	WythamWoods	0D	3
WYT47	NA	NA	NA	1	NA	WYT47	WythamWoods	0D	1
WYT48	NA	NA	NA	1	NA	WYT48	WythamWoods	0D	1
WYT49	NA	NA	NA	1	NA	WYT49	WythamWoods	0D	2
WYT50	NA	NA	NA	1	NA	WYT50	WythamWoods	0D	2
WYT51	NA	NA	NA	1	NA	WYT51	WythamWoods	0D	2
WYT52	NA	NA	NA	1	NA	WYT52	WythamWoods	0D	2
WYT53	NA	NA	NA	1	NA	WYT53	WythamWoods	0D	2
WYT54	NA	NA	NA	1	NA	WYT54	WythamWoods	0D	2
WYT55	NA	NA	NA	1	NA	WYT55	WythamWoods	0D	1
WYT56	NA	NA	NA	1	NA	WYT56	WythamWoods	0D	2
WYT57	NA	NA	NA	1	NA	WYT57	WythamWoods	0D	2
WYT58	NA	NA	NA	1	NA	WYT58	WythamWoods	0D	1
WYT59	NA	NA	NA	1	NA	WYT59	WythamWoods	0D	1
WYT60	NA	NA	NA	1	NA	WYT60	WythamWoods	0D	2
WYT61	NA	NA	NA	1	NA	WYT61	WythamWoods	0D	1
WYT62	NA	NA	NA	1	NA	WYT62	WythamWoods	0D	1
WYT63	NA	NA	NA	1	NA	WYT63	WythamWoods	0D	2
WYT66	NA	NA	NA	1	NA	WYT66	WythamWoods	0D	2
WYT67	NA	NA	NA	1	NA	WYT67	WythamWoods	0D	1
WYT71	NA	NA	NA	1	NA	WYT71	WythamWoods	0D	1
WYT72	NA	NA	NA	1	NA	WYT72	WythamWoods	0D	1
WYT73	NA	NA	NA	1	NA	WYT73	WythamWoods	0D	1
WYT74	NA	NA	NA	1	NA	WYT74	WythamWoods	0D	2
WYT75	NA	NA	NA	1	NA	WYT75	WythamWoods	0D	2
WYT76	NA	NA	NA	1	NA	WYT76	WythamWoods	0D	2
WYT77	NA	NA	NA	1	NA	WYT77	WythamWoods	0D	2
WYT78	NA	NA	NA	1	NA	WYT78	WythamWoods	0D	2
WYT79	NA	NA	NA	1	NA	WYT79	WythamWoods	0D	2
WYT80	NA	NA	NA	1	NA	WYT80	WythamWoods	0D	2
WYT81	NA	NA	NA	1	NA	WYT81	WythamWoods	0D	2
WYT82	NA	NA	NA	1	NA	WYT82	WythamWoods	0D	1
WYT83	NA	NA	NA	1	NA	WYT83	WythamWoods	0D	1
WYT84	NA	NA	NA	1	NA	WYT84	WythamWoods	0D	2
WYT85	NA	NA	NA	1	NA	WYT85	WythamWoods	0D	2
WYT86	NA	NA	NA	1	NA	WYT86	WythamWoods	0D	2
WYT87	NA	NA	NA	1	NA	WYT87	WythamWoods	0D	2
WYT90	NA	NA	NA	1	NA	WYT90	WythamWoods	0D	2
WYT91	NA	NA	NA	1	NA	WYT91	WythamWoods	0D	2
WYT92	NA	NA	NA	1	NA	WYT92	WythamWoods	0D	2
WYT93	NA	NA	NA	1	NA	WYT93	WythamWoods	0D	2
WYT94	NA	NA	NA	1	NA	WYT94	WythamWoods	0D	2
WYT99	NA	NA	NA	1	NA	WYT99	WythamWoods	0D	2
